"tweet_text","lon","lat","Time","score","Category"
"Check out this land/farm for sale at 2925 Nelson Rd that I found on #Zillow https://t.co/jlGsjoGOYW",-82.9000751,32.1656221,2017-08-31 00:19:41,0,"neutral"
"Las Vegas lags in number of new rich ZIP codes, but sales of pricey homes are rising https://t.co/FZwvKd1Y45",-115.287833,36.076519,2017-08-31 00:17:13,-1,"negative"
"New home buyer with 640+ credit score and don't make over 95K? Get down payment grant: https://t.co/CMlVUvIwBn https://t.co/GHituDoMIo",-115.1398296,36.1699412,2017-08-31 00:16:16,0,"neutral"
"Country Girl Miley Cyrus Buys $5.8M Tennessee Mansion https://t.co/JJZZXUgAjP #homes",-79.3831843,43.653226,2017-08-31 00:16:04,0,"neutral"
"Check out this 3bd 2.0ba 1752 sqft home at 443 Kinnaird Ave that I found on #Zillow https://t.co/124x78naeH",-85.1393513,41.079273,2017-08-31 00:15:22,0,"neutral"
"@AppraiserActive Right on my friend. Now tell it to Zillow!",-71.1786237,42.1236499,2017-08-31 00:12:07,1,"positive"
"List your home for 1%! Call Darrin Talton at 702-850-0160 or visit https://t.co/CMlVUvIwBn https://t.co/zc3qtbKijP",-115.1398296,36.1699412,2017-08-31 00:07:23,0,"neutral"
"202 Avenida La Cuesta
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-83… https://t.co/j5AgyrXZir",-119.4179324,36.778261,2017-08-31 00:05:08,0,"neutral"
"See what I found on @Zillow! https://t.co/WExuRE8GIX https://t.co/B2cWlPXbOV",-80.0819879,35.8826369,2017-08-31 00:05:03,0,"neutral"
"Thank you @zillow, very well written. Picking a moving company: How do your choices stack up? https://t.co/3mNa9h9Txa",-122.2015159,47.6101497,2017-08-31 00:01:52,2,"positive"
"Designer Lookbook: Summer Thornton's Mediterranean Home Makeover https://t.co/SXTSEZqkP2",-82.9978704,40.1459574,2017-08-31 00:01:07,0,"neutral"
"Come visit the @zillow table at #jenkinsworld in SF! We'll be here today and tomorrow.",-122.3320708,47.6062095,2017-08-31 00:00:45,1,"positive"
"Beautiful rental home for sale in Felida! Tenant in place until 5/2018 at $1625 per month! Great investment!… https://t.co/gGpVgMeJad",-122.6716063,45.6318397,2017-08-31 00:00:40,2,"positive"
"Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings:…… https://t.co/nOuMEqw8me",-76.6585074,39.4900013,2017-08-30 23:53:07,0,"neutral"
"Zillow Forecast: ""July Case-Shiller Forecast: Slowdown Coming in Home Prices"" #economics #feedly… https://t.co/N06DWQPwpq",-73.087749,41.6032207,2017-08-30 23:53:02,0,"neutral"
"RT @gethomesavi: Take advantage of everything the internet has to offer (one #realestate site at a time): https://t.co/iESleImm7p #gethomes…",-82.4571776,27.950575,2017-08-30 23:45:30,1,"positive"
"Kylie Jenner's Rent Is More Than Most Americans' Annual Salary https://t.co/CLZm92S8wy",-75.0727956,39.7561387,2017-08-30 23:45:11,0,"neutral"
"And Zillow predicts a 6.5% growth over one year in the Seattle area. No slowing down! https://t.co/eqkh1EBGoG",-122.3320708,47.6062095,2017-08-30 23:44:11,0,"neutral"
"#zillow said your #home was #worth what? #pgmgtgroup #Repost realestatememes1
···
I'll just… https://t.co/ew4qsKZFw4",-80.8431267,35.2270869,2017-08-30 23:41:29,1,"positive"
"Download our new app! Looks and feels just like Redfin and Zillow but has real-time MLS data! See what's sold, for s…https://t.co/gCH4tLddRx",-118.4003563,34.0736204,2017-08-30 23:38:29,1,"positive"
"@CruiseDeanna @CahnRuss @Alt_Spicerlies Don't know if everyone does, but real estate websites might. Zillow,… https://t.co/TE7PNjwqQ1",-95.712891,37.09024,2017-08-30 23:34:04,0,"neutral"
"Look at this gorgeous home just waiting for you! Only $375k near Orlando, Florida!! Hardwood, Travertine, Pool!... https://t.co/eoCEPUPNF4",-81.8661442,28.0582985,2017-08-30 23:33:37,0,"neutral"
"RT @mattsnavely: You look up your house on Zillow and it is labeled ""lair"".  #UMightBeASuperVillain",-77.1945247,41.2033216,2017-08-30 23:33:02,0,"neutral"
"RT @zillow: Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings: https://t.co/a5p8vN7Ekz https…",-80.6495194,41.0997803,2017-08-30 23:32:56,0,"neutral"
"RT @mattsnavely: You look up your house on Zillow and it is labeled ""lair"".  #UMightBeASuperVillain",-95.712891,37.09024,2017-08-30 23:32:20,0,"neutral"
"RT @zillow: Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings: https://t.co/a5p8vN7Ekz https…",-84.2141701,10.0159394,2017-08-30 23:30:48,0,"neutral"
"You look up your house on Zillow and it is labeled ""lair"".  #UMightBeASuperVillain",-99.9018131,31.9685988,2017-08-30 23:28:27,0,"neutral"
"OMG!! THIS HOME IS FABULOUS! MODEL HOME IN ROCK SPRINGS RIDGE APOPKA, FLORIDA.  NEAR ORLANDO!! THE HARDWOOD... https://t.co/BA30NxmGtw",-81.8661442,28.0582985,2017-08-30 23:26:51,1,"positive"
"Still available, but for how long?  Dont miss out! https://t.co/pvCCA3CBa6 https://t.co/rHpJDsxCXN",-90.1994042,38.6270025,2017-08-30 23:23:19,0,"neutral"
"tiamtravis just reviewed me on #Zillow https://t.co/utE82fBZXV https://t.co/m95CMVgPTO",-123.0867536,44.0520691,2017-08-30 23:22:02,0,"neutral"
"Lcurtiscelestine just reviewed me on #Zillow https://t.co/S736KU1Dgf",-121.2907796,37.9577016,2017-08-30 23:20:00,0,"neutral"
"RT @LasVegasLocally: ""The CA exodus to Nevada, a trend that’s been occurring for some time, has accelerated lately"" https://t.co/LzpA70KKbK…",-115.1398296,36.1699412,2017-08-30 23:11:32,0,"neutral"
"202 Avenida La Cuesta
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-83… https://t.co/hwNNNYwmcT",-119.4179324,36.778261,2017-08-30 23:11:03,0,"neutral"
"How to #pack &amp; #move like a pro! https://t.co/OZobkO3wQl",-117.1610838,32.715738,2017-08-30 23:10:08,1,"positive"
".@zillow: Affordability issues affect low-income renters, including in #SanDiego https://t.co/0V1WelvpfU",-117.1610838,32.715738,2017-08-30 23:10:07,-1,"negative"
"@zillow 's property value tool Zestimate is more accurate than ever for potential home buyers.
#homebuyer #homeowner
https://t.co/oGSJp2bAVn",-75.1652215,39.9525839,2017-08-30 23:10:04,1,"positive"
"News for Texans affected:Relief, including forbearance on mortgage payments for up to one year, may be available if  https://t.co/iMlOQUKKUX",-122.3456972,47.7559659,2017-08-30 23:08:59,1,"positive"
"RT @BudniksWorld: @doc_nad He also coined the word Zillow in ""There's a Wocket in My Pocket"" @zillow #DrSeuss #books https://t.co/XCedW8XCoW",-90.6645718,42.5005583,2017-08-30 23:05:18,0,"neutral"
