"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"@seeJohnnie Now that's what my company teaches to Realtors. No one needs to buy Zillow leads! Ever! Can't wait to s… https://t.co/1ovl9JVH2r",FALSE,0,"seeJohnnie",2017-08-31 14:52:12,TRUE,"903267431115870208","903269193956462592","396735387","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FutureCABroker",0,FALSE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/900363461846122496/ZrTDsC8M_normal.jpg"
"OPEN HOUSE SATURDAY FROM 10-12PM. https://t.co/1JgWD68Mf0",FALSE,0,NA,2017-08-31 14:49:29,FALSE,NA,"903268509383262208",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AidaTeague1",0,FALSE,FALSE,NA,NA,"Florida","en","http://pbs.twimg.com/profile_images/378800000187443459/84ce9f00e0ed8aca7f15a42b7248ddbe_normal.jpeg"
"RT @mikeseifert52: <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Featured Listing! -------&gt; https://t.co/T5n8H2zbSx

43975 Boulder Dr,
Clinton Township, MI 48038

Beautiful,... https:…",FALSE,0,NA,2017-08-31 14:48:05,FALSE,NA,"903268159490285568",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","nate_haselton",1,TRUE,FALSE,NA,NA,"Troy","en","http://pbs.twimg.com/profile_images/899638407965671424/s34hYtLv_normal.jpg"
"Park Ave, East Orange, NJ 07017 | Zillow https://t.co/RkBW6gKJMH",FALSE,0,NA,2017-08-31 14:47:30,FALSE,NA,"903268010307325953",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Featured Listing! -------&gt; https://t.co/T5n8H2zbSx

43975 Boulder Dr,
Clinton Township, MI 48038

Beautiful,... https://t.co/9RAgP8m293",FALSE,0,NA,2017-08-31 14:45:31,FALSE,NA,"903267511990460416",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mikeseifert52",1,FALSE,FALSE,NA,NA,"Michigan, USA","en","http://pbs.twimg.com/profile_images/621761756105428992/UbvUrEqG_normal.jpg"
"Sweet like Candy in this #midcentury #home! #Zillow #realty https://t.co/YmCT53ZRD7",FALSE,1,NA,2017-08-31 14:45:13,FALSE,NA,"903267436346081281",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AlbersTeam",0,FALSE,FALSE,NA,NA,"Lake Ozark, MO","en","http://pbs.twimg.com/profile_images/864158187561209856/qF5PMlXp_normal.jpg"
"Zillow $ZG EBITDA multiple trading @ premium to peers: $YELP $GRUB $P $GDDY $TWTR https://t.co/85tx25aycN https://t.co/vQWtOhHgMr",FALSE,0,NA,2017-08-31 14:45:09,FALSE,NA,"903267418776227840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","finboxio",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/662481327262855168/mdlU5JBS_normal.jpg"
"69 Columbia Ave, Newark, NJ 07106 | Zillow https://t.co/VmqTOktXHP",FALSE,0,NA,2017-08-31 14:44:22,FALSE,NA,"903267223334256644",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Hot rental available in #OaklandPark #FortLauderdale Near Dixie/62nd ST https://t.co/8oRBkBcnUs #ForRent #Zillow… https://t.co/BTHuHQ2XPc",FALSE,0,NA,2017-08-31 14:44:17,TRUE,NA,"903267201066471424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JPelusio",0,FALSE,FALSE,NA,NA,"Fort Lauderdale, FL","en","http://pbs.twimg.com/profile_images/820000662939467777/gDqHlSKH_normal.jpg"
"RT @zillow: These floating homes are calling your name. https://t.co/IUvqHGAZua https://t.co/mHykVplwOx",FALSE,0,NA,2017-08-31 14:44:16,FALSE,NA,"903267198860447744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crisler_jr",18,TRUE,FALSE,NA,NA,"Maryland, USA","en","http://pbs.twimg.com/profile_images/892384682003894272/K749shet_normal.jpg"
"Misheard NPR and thought the Cajun Navy was using the Zillow app to coordinate rescues... I was very confused",FALSE,1,NA,2017-08-31 14:43:52,FALSE,NA,"903267096792096768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaqqity",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/879072355355680768/nM1bIMWA_normal.jpg"
"91 University Pl, Irvington, NJ 07111 | Zillow https://t.co/5lGBPV5kJo",FALSE,0,NA,2017-08-31 14:42:37,FALSE,NA,"903266783293038592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"200B N Clinton St, East Orange, NJ 07017 | Zillow https://t.co/Ei5YSMEqoo",FALSE,0,NA,2017-08-31 14:40:47,FALSE,NA,"903266322091577345",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"RT @soldier_media: TIP: Studies show that listing #realestate in the digital space such as Zillow allows for more exposures, post likes, &amp;…",FALSE,0,NA,2017-08-31 14:40:27,FALSE,NA,"903266237685174273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrookzMafla",8,TRUE,FALSE,NA,NA,"DFW","en","http://pbs.twimg.com/profile_images/765224731339403264/lN0R9TE2_normal.jpg"
"475 Berkeley Ave, South Orange, NJ 07079 | Zillow https://t.co/hin5iEQX4S",FALSE,0,NA,2017-08-31 14:39:02,FALSE,NA,"903265882616602624",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"128 Steuben St, East Orange, NJ 07018 | Zillow https://t.co/XgyhF1Q9Dk",FALSE,0,NA,2017-08-31 14:38:27,FALSE,NA,"903265734272454656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"317 Irvington Ave # 3A, South Orange, NJ 07079 | Zillow https://t.co/sSFNUTl2XY",FALSE,0,NA,2017-08-31 14:36:42,FALSE,NA,"903265293732114432",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Before During &amp; After a Flood, what 2 do. Anything 2 add? @HomeAdvisor @zillow @coldwellbanker @realtordotcom… https://t.co/j1AaHBOLdL",FALSE,0,NA,2017-08-31 14:36:13,TRUE,NA,"903265170792878080",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","buyandsellatl",0,FALSE,FALSE,NA,NA,"Atlanta, GA","en","http://pbs.twimg.com/profile_images/809822972114599936/CnDQnYXq_normal.jpg"
"New Listing!!!
Check out this 3 bedroom beautiful townhome!
Courtesy Of Matt Elliott Realty https://t.co/QxBJjtjrqm",FALSE,0,NA,2017-08-31 14:34:41,FALSE,NA,"903264786573438976",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ME_Realty",0,FALSE,FALSE,NA,NA,"Reston, Va","en","http://pbs.twimg.com/profile_images/855069215916777472/XkXDJgEv_normal.jpg"
"478 Tremont Ave, Orange, NJ 07050 | Zillow https://t.co/jxfr4WWt2b",FALSE,0,NA,2017-08-31 14:34:27,FALSE,NA,"903264725689098241",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Cute 3 BR 2 BA home near Fort Stewart. Fenced yard, big lot $124,900. Needs a new family to love it! https://t.co/mapPCu5m79",FALSE,0,NA,2017-08-31 14:34:14,FALSE,NA,"903264671972642816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlohaDevil",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/801563390451793920/0_89EZ15_normal.jpg"
"#uxjobs (#Seattle) UX Writer - Zillow Group - Seattle, WA https://t.co/sPv2LT1DgK",FALSE,0,NA,2017-08-31 14:32:27,FALSE,NA,"903264223672901633",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","IA_UXJOBS",0,FALSE,FALSE,NA,NA,"HNL + SFO + NYC","en","http://pbs.twimg.com/profile_images/813348487798591489/ctMgiP5W_normal.jpg"
"455 Halsted St, East Orange, NJ 07018 | Zillow https://t.co/O0hEXzdDzx",FALSE,0,NA,2017-08-31 14:31:37,FALSE,NA,"903264013173358596",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"RT @soldier_media: TIP: Studies show that listing #realestate in the digital space such as Zillow allows for more exposures, post likes, &amp;…",FALSE,0,NA,2017-08-31 14:30:32,FALSE,NA,"903263741864796161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ginarenee6",8,TRUE,FALSE,NA,NA,"Cherry Hill","en","http://pbs.twimg.com/profile_images/765227679515832320/yaXFyYpl_normal.jpg"
"Yikes! watch out 4 this premium EBITDA multiple of Zillow $Z vs comps: $YELP $GRUB $P $GDDY $TWTR… https://t.co/dVXm5sHyG0",FALSE,0,NA,2017-08-31 14:30:19,TRUE,NA,"903263688110592000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","finboxio",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/662481327262855168/mdlU5JBS_normal.jpg"
"Peek Inside a Candy-Colored #Mid-Century Modern Throwback - Zillow Porchlight https://t.co/FlFf9DY8l6 #RealEstate https://t.co/cu5WsQxlY6",FALSE,0,NA,2017-08-31 14:29:01,FALSE,NA,"903263361550385152",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","InnovateBuild",0,FALSE,FALSE,NA,NA,"Columbus, OH, Cleveland, USA","en","http://pbs.twimg.com/profile_images/2394858845/3mhr9axjkmvvisrzkij5_normal.jpeg"
"370 S Harrison St APT 103, East Orange, NJ 07018 | Zillow https://t.co/3v7Ln8OIDn",FALSE,0,NA,2017-08-31 14:28:47,FALSE,NA,"903263302570082304",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"RT @soldier_media: TIP: Studies show that listing #realestate in the digital space such as Zillow allows for more exposures, post likes, &amp;…",FALSE,0,NA,2017-08-31 14:27:27,FALSE,NA,"903262964932890629",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RhlMariee",8,TRUE,FALSE,NA,NA,"LA","en","http://pbs.twimg.com/profile_images/764951408030388224/-NECS0Wd_normal.jpg"
"#IL #Plainfield #Home #Sale Check out 3bd 4ba 2494 sqft home at 2700 Cedar Breaks Ct that I found on #Zillow https://t.co/HhiSvGtRz1",FALSE,0,NA,2017-08-31 14:27:22,FALSE,NA,"903262943231578112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","napernurse",0,FALSE,FALSE,NA,NA,"Naperville, IL","en","http://pbs.twimg.com/profile_images/873579122848550913/6z69bG3f_normal.jpg"
"432 Lincoln Ave, Orange, NJ 07050 | Zillow https://t.co/76ncibKDrW",FALSE,0,NA,2017-08-31 14:27:11,FALSE,NA,"903262898650312707",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"RT @ronnierealty: One of my new listings, a #Patchogue village gem near the heart of downtown.  #LongIsland 

https://t.co/uH1Zblj6DZ https…",FALSE,0,NA,2017-08-31 14:25:32,FALSE,NA,"903262484580057088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsDemaeanor",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/468918476053430274/hCw7p8QM_normal.png"
"Judge drops case against Zillow Zestimates
https://t.co/STvIs35EMw https://t.co/iUYbpaX6Jf",FALSE,0,NA,2017-08-31 14:25:21,FALSE,NA,"903262437427875840",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","SteveParnellVIP",0,FALSE,FALSE,NA,NA,"Palm Beach Gardens, FL","en","http://pbs.twimg.com/profile_images/876876495964127232/y0dzr9ic_normal.jpg"
"@kensands @Redfin @zillow @realtordotcom The answer is simple. You peruse way too expensive houses.",FALSE,1,"kensands",2017-08-31 14:23:44,FALSE,"903248473407066112","903262031364677632","1949421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinceg55",0,FALSE,FALSE,NA,NA,"Spokane, WA","en","http://pbs.twimg.com/profile_images/3244115085/728fb9008e20fa120b63cc291206d0f8_normal.jpeg"
"391 Highland Ave # 1, Orange, NJ 07050 | Zillow https://t.co/LR1qQ6TTNp",FALSE,0,NA,2017-08-31 14:23:38,FALSE,NA,"903262003556483072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"Price is negotiable, please call if you have any questions 580-678-8249. https://t.co/4heDUU4QVd",FALSE,0,NA,2017-08-31 14:23:06,FALSE,NA,"903261872379584514",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","flipfl0ps121",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/564636866968694784/5WB3AJiT_normal.jpeg"
"297 Lincoln Ave APT 2D, Orange, NJ 07050 | Zillow https://t.co/VHcX9CCCEe",FALSE,0,NA,2017-08-31 14:22:05,FALSE,NA,"903261613398126592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"50 Hazel Ave # 2, West Orange, NJ 07052 | Zillow https://t.co/vNCIGZDP6F",FALSE,0,NA,2017-08-31 14:21:33,FALSE,NA,"903261480614862848",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"298 Gregory Ave, West Orange, NJ 07052 | Zillow https://t.co/snjMUk8agX",FALSE,0,NA,2017-08-31 14:21:30,FALSE,NA,"903261466643615746",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"50 Hazel Ave # 2, West Orange, NJ 07052 | Zillow https://t.co/wHOeHwK3GK",FALSE,0,NA,2017-08-31 14:20:12,FALSE,NA,"903261142201585665",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"532 Valley Rd APT 4, West Orange, NJ 07052 | Zillow https://t.co/jCCd2Tz5sc",FALSE,0,NA,2017-08-31 14:19:30,FALSE,NA,"903260964795056129",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SierraHouse2",0,FALSE,FALSE,NA,NA,"East Orange, NJ","en","http://pbs.twimg.com/profile_images/716082907346034688/pfIw0lZh_normal.jpg"
"RT @joshreef: <ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>https://t.co/qBTtbXhkfd
77812 Cottonwood Cv,
Indian Wells, CA 92210
7 beds | 8 baths | 10,050 sf
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> josh@thehjc.com
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1>(424) 21…",FALSE,0,NA,2017-08-31 14:18:55,FALSE,NA,"903260818929803264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sockertopp41",1,TRUE,FALSE,NA,NA,"Sverige","sv","http://pbs.twimg.com/profile_images/896054656320909312/81znkndu_normal.jpg"
"https://t.co/lvRUyf5abV - How I convert leads from Zillow Instant Offers",FALSE,0,NA,2017-08-31 14:18:06,FALSE,NA,"903260612435873792",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","likere_com",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/891532716725772288/SG5Evh9s_normal.jpg"
"Got a review on Zillow the other day!
https://t.co/H3kfDKAlzU
Juan@JuanSells.com
812.369.0785
#juansells #best… https://t.co/kmjF3iaZ0h",FALSE,0,NA,2017-08-31 14:17:37,TRUE,NA,"903260491778330624",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JuanCCarrasquel",0,FALSE,FALSE,NA,NA,"Bloomington Indiana","en","http://pbs.twimg.com/profile_images/378800000806467224/4f68bb9cc322b7d29f070a7d4a4c08e2_normal.jpeg"
"<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>https://t.co/qBTtbXhkfd
77812 Cottonwood Cv,
Indian Wells, CA 92210
7 beds | 8 baths | 10,050 sf
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> josh@thehjc.com… https://t.co/fF7AlkMd05",FALSE,1,NA,2017-08-31 14:17:06,TRUE,NA,"903260361461293057",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","joshreef",1,FALSE,FALSE,NA,NA,"Insta: @joshreef","en","http://pbs.twimg.com/profile_images/903153895072972804/5hvXbBuy_normal.jpg"
"https://t.co/3VpniPuobs https://t.co/jzbA7ekpIX",FALSE,0,NA,2017-08-31 14:15:51,FALSE,NA,"903260045365788672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nazaroff",0,FALSE,FALSE,NA,NA,"Fresno,CA","en","http://pbs.twimg.com/profile_images/525861494081069056/HnJzt9sy_normal.png"
"RT @calculatedrisk: Zillow Forecast: ""July Case-Shiller Forecast: Slowdown Coming in Home Prices"" https://t.co/LiR2HB27XB https://t.co/AG8E…",FALSE,0,NA,2017-08-31 14:15:17,FALSE,NA,"903259903598395392",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","TheBostonView",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/839232276810485761/o9teBCau_normal.jpg"
"RT @Enterprise_NYC: For Many Low-Income Households, Even Low-Valued Homes Aren't Affordable https://t.co/yWZldEFLDF",FALSE,0,NA,2017-08-31 14:14:23,FALSE,NA,"903259677579988992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enterprise_KIS",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/668887653597622272/OTH0SvSP_normal.png"
"#Trulia, the #realestate brand that’s part of Seattle-based #Zillow Group, is rolling out a news feed in its app... https://t.co/nnfTJ2q8cy",FALSE,0,NA,2017-08-31 14:12:55,FALSE,NA,"903259307520774144",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PancholoJimenez",0,FALSE,FALSE,NA,NA,"Miami Florida, USA","en","http://pbs.twimg.com/profile_images/755479732666245120/rkOiiE2G_normal.jpg"
"Iggy Azalea and Nick Young have unloaded their 'fancy' LA home #CelebrityRealEstate #Homes #cbshome… https://t.co/KDBR0jF7az",FALSE,0,NA,2017-08-31 14:10:21,TRUE,NA,"903258663548321793",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cbshome",0,FALSE,FALSE,NA,NA,"Omaha Metro Area","en","http://pbs.twimg.com/profile_images/816288410054717440/lV2_0nT5_normal.jpg"
"Home Values Higher than Ever in Almost Half of Nation&amp;#39;s Largest Markets https://t.co/k9CCTc0v0M https://t.co/oAcIcua007",FALSE,0,NA,2017-08-31 14:08:36,FALSE,NA,"903258221707759616",NA,"<a href=""http://www.topproducer.com/"" rel=""nofollow"">Top Producer</a>","DaveThurman",0,FALSE,FALSE,NA,NA,"Stockton, CA","en","http://pbs.twimg.com/profile_images/1371016915/DaveThurman2c_normal.jpg"
"Beat Zillow at their own game! Master your marketing... https://t.co/x881sf4hWr https://t.co/E3kSGu4eDx",FALSE,0,NA,2017-08-31 14:07:43,FALSE,NA,"903258000122552320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ahousedownsouth",0,FALSE,FALSE,NA,NA,"Atlanta GA","en","http://pbs.twimg.com/profile_images/454650528719306753/IDT3O6_4_normal.jpeg"
"Beat Zillow at their own game! Master your marketing... https://t.co/idVL587sYo",FALSE,0,NA,2017-08-31 14:07:31,FALSE,NA,"903257947802714112",NA,"<a href=""http://www.verticalresponse.com"" rel=""nofollow"">Vertical Response</a>","ShaneMask1",0,FALSE,FALSE,NA,NA,"Atlanta GA","en","http://pbs.twimg.com/profile_images/2643618665/19d2809329168c126e4311d7e0f091ac_normal.jpeg"
"Designer Lookbook: Caitlin Murray's Minty Fresh Kitchen Revamp https://t.co/WwUWjBVEo1 #loans #refi https://t.co/oT336SDufj",FALSE,0,NA,2017-08-31 14:06:43,FALSE,NA,"903257748892131329",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","cmsmortgage",0,FALSE,FALSE,NA,NA,"Aurora, CO","en","http://pbs.twimg.com/profile_images/809854675067379712/dXjazsAb_normal.jpg"
